account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
4491.0,2015-01-01 00:00:00,492.0,0.0,31.0,523.0,2455.08,0.0,251.72,2706.8
4491.0,2015-01-31 00:00:00,494.0,163.0,5.0,662.0,2465.06,1220.87,40.6,3726.53
4491.0,2015-03-02 00:00:00,493.0,0.0,9.0,502.0,2460.07,0.0,73.08,2533.15
4491.0,2015-03-31 00:00:00,509.0,17.0,0.0,526.0,2539.91,127.33,0.0,2667.24
4491.0,2015-04-30 00:00:00,487.0,26.0,27.0,540.0,2430.13,194.74,219.24,2844.11
4491.0,2015-05-30 00:00:00,604.0,8.0,62.0,674.0,3013.96,59.92,503.44,3577.32
4491.0,2015-06-29 00:00:00,442.0,6.0,0.0,448.0,2205.58,44.94,0.0,2250.52
4491.0,2015-07-29 00:00:00,502.0,12.0,63.0,577.0,2504.98,89.88,511.56,3106.42
4491.0,2015-08-28 00:00:00,494.0,0.0,7.0,501.0,2465.06,0.0,56.84,2521.9
4491.0,2015-09-27 00:00:00,504.0,0.0,0.0,504.0,2514.96,0.0,0.0,2514.96
4491.0,2015-10-27 00:00:00,442.0,0.0,16.0,458.0,2205.58,0.0,129.92,2335.5
4491.0,2015-11-25 00:00:00,545.0,12.0,0.0,557.0,2719.55,89.88,0.0,2809.43
4491.0,2015-12-25 00:00:00,482.0,46.0,3.0,531.0,2405.18,344.54,24.36,2774.08
4491.0,2016-01-24 00:00:00,499.0,17.0,0.0,516.0,2490.01,127.33,0.0,2617.34
4491.0,2016-02-22 00:00:00,370.0,41.0,0.0,411.0,1846.3,307.09,0.0,2153.39
4491.0,2016-03-23 00:00:00,451.0,0.0,0.0,451.0,2250.49,0.0,0.0,2250.49
4491.0,2016-04-22 00:00:00,502.0,6.0,2.0,510.0,2504.98,44.94,16.24,2566.16
4491.0,2016-05-22 00:00:00,465.0,16.0,1.0,482.0,2320.35,119.84,8.12,2448.31
4491.0,2016-06-20 00:00:00,475.0,55.0,15.0,545.0,2370.25,411.95,121.8,2904.0
4491.0,2016-07-19 00:00:00,498.0,4.0,20.0,522.0,2485.02,29.96,162.4,2677.38
4491.0,2016-08-18 00:00:00,483.0,19.0,3.0,505.0,2410.17,142.31,24.36,2576.84
4491.0,2016-09-17 00:00:00,497.0,15.0,3.0,515.0,2480.03,112.35,24.36,2616.74
4491.0,2016-10-17 00:00:00,6.0,47.0,15.0,68.0,29.94,352.03,121.8,503.77
4491.0,2016-11-15 00:00:00,530.0,0.0,0.0,530.0,2644.7,0.0,0.0,2644.7
4491.0,2016-12-15 00:00:00,522.0,17.0,22.0,561.0,2604.78,127.33,178.64,2910.75
4501.0,2016-07-04 00:00:00,505.0,0.0,36.0,541.0,2519.95,0.0,292.32,2812.27
4501.0,2016-08-02 00:00:00,499.0,0.0,5.0,504.0,2490.01,0.0,40.6,2530.61
4501.0,2016-09-01 00:00:00,497.0,10.0,70.0,577.0,2480.03,74.9,568.4,3123.33
4501.0,2016-10-01 00:00:00,424.0,10.0,14.0,448.0,2115.76,74.9,113.68,2304.34
4501.0,2016-10-30 00:00:00,481.0,9.0,8.0,498.0,2400.19,67.41,64.96,2532.56
4501.0,2016-11-29 00:00:00,493.0,12.0,21.0,526.0,2460.07,89.88,170.52,2720.47
4501.0,2016-12-28 00:00:00,544.0,7.0,9.0,560.0,2714.56,52.43,73.08,2840.07
1001.0,2015-02-12 00:00:00,116.0,351.0,319.0,786.0,578.84,2628.99,2590.28,5798.11
1001.0,2015-04-12 00:00:00,0.0,495.0,289.0,784.0,0.0,3707.55,2346.68,6054.23
1001.0,2015-05-12 00:00:00,29.0,529.0,276.0,834.0,144.71,3962.21,2241.12,6348.04
1001.0,2015-06-11 00:00:00,32.0,512.0,449.0,993.0,159.68,3834.88,3645.88,7640.44
1001.0,2015-08-08 00:00:00,145.0,431.0,181.0,757.0,723.55,3228.19,1469.72,5421.46
1001.0,2015-10-04 00:00:00,132.0,0.0,13.0,145.0,658.68,0.0,105.56,764.24
1001.0,2015-11-02 00:00:00,60.0,412.0,311.0,783.0,299.4,3085.88,2525.32,5910.6
1001.0,2015-12-31 00:00:00,73.0,477.0,285.0,835.0,364.27,3572.73,2314.2,6251.2
1001.0,2016-01-30 00:00:00,0.0,586.0,287.0,873.0,0.0,4389.14,2330.44,6719.58
1001.0,2016-02-28 00:00:00,0.0,544.0,316.0,860.0,0.0,4074.56,2565.92,6640.48
1001.0,2016-06-25 00:00:00,75.0,355.0,356.0,786.0,374.25,2658.95,2890.72,5923.92
1001.0,2016-07-24 00:00:00,0.0,620.0,292.0,912.0,0.0,4643.8,2371.04,7014.84
1001.0,2016-08-23 00:00:00,0.0,453.0,0.0,453.0,0.0,3392.97,0.0,3392.97
1001.0,2016-09-21 00:00:00,121.0,588.0,187.0,896.0,603.79,4404.12,1518.44,6526.35
1001.0,2016-10-20 00:00:00,73.0,149.0,395.0,617.0,364.27,1116.01,3207.4,4687.68
1001.0,2016-11-19 00:00:00,62.0,499.0,252.0,813.0,309.38,3737.51,2046.24,6093.13
1001.0,2016-12-18 00:00:00,0.0,574.0,357.0,931.0,0.0,4299.26,2898.84,7198.1
1011.0,2015-01-01 00:00:00,0.0,506.0,0.0,506.0,0.0,3789.94,0.0,3789.94
1011.0,2015-01-31 00:00:00,119.0,525.0,351.0,995.0,593.81,3932.25,2850.12,7376.18
1011.0,2015-03-01 00:00:00,151.0,494.0,289.0,934.0,753.49,3700.06,2346.68,6800.23
1011.0,2015-03-31 00:00:00,298.0,492.0,480.0,1270.0,1487.02,3685.08,3897.6,9069.7
1011.0,2015-04-29 00:00:00,0.0,527.0,319.0,846.0,0.0,3947.23,2590.28,6537.51
1011.0,2015-05-29 00:00:00,85.0,383.0,323.0,791.0,424.15,2868.67,2622.76,5915.58
1011.0,2015-08-25 00:00:00,124.0,459.0,277.0,860.0,618.76,3437.91,2249.24,6305.91
1011.0,2015-10-24 00:00:00,66.0,0.0,281.0,347.0,329.34,0.0,2281.72,2611.06
1011.0,2015-12-22 00:00:00,0.0,482.0,381.0,863.0,0.0,3610.18,3093.72,6703.9
1011.0,2016-01-20 00:00:00,77.0,688.0,325.0,1090.0,384.23,5153.12,2639.0,8176.35
1011.0,2016-02-18 00:00:00,160.0,518.0,261.0,939.0,798.4,3879.82,2119.32,6797.54
1011.0,2016-04-17 00:00:00,76.0,385.0,308.0,769.0,379.24,2883.65,2500.96,5763.85
1011.0,2016-07-16 00:00:00,0.0,628.0,225.0,853.0,0.0,4703.72,1827.0,6530.72
1011.0,2016-10-13 00:00:00,0.0,548.0,6196.0,6744.0,0.0,4104.52,50311.52,54416.04
1011.0,2016-11-12 00:00:00,107.0,503.0,277.0,887.0,533.93,3767.47,2249.24,6550.64
1021.0,2014-12-17 00:00:00,491.0,565.0,0.0,1056.0,2450.09,4231.85,0.0,6681.94
1021.0,2015-01-16 00:00:00,581.0,615.0,97.0,1293.0,2899.19,4606.35,787.64,8293.18
1021.0,2015-07-13 00:00:00,597.0,553.0,151.0,1301.0,2979.03,4141.97,1226.12,8347.12
1021.0,2015-09-10 00:00:00,4236.0,807.0,221.0,5264.0,21137.64,6044.43,1794.52,28976.59
1021.0,2015-11-07 00:00:00,179.0,601.0,167.0,947.0,893.21,4501.49,1356.04,6750.74
1021.0,2015-12-07 00:00:00,515.0,598.0,196.0,1309.0,2569.85,4479.02,1591.52,8640.39
1031.0,2016-09-30 00:00:00,0.0,781.0,249.0,1030.0,0.0,5849.69,2021.88,7871.57
1031.0,2016-10-30 00:00:00,0.0,579.0,358.0,937.0,0.0,4336.71,2906.96,7243.67
1031.0,2016-11-28 00:00:00,91.0,621.0,370.0,1082.0,454.09,4651.29,3004.4,8109.78
1031.0,2016-12-28 00:00:00,87.0,579.0,331.0,997.0,434.13,4336.71,2687.72,7458.56
1041.0,2014-12-19 00:00:00,505.0,578.0,249.0,1332.0,2519.95,4329.22,2021.88,8871.05
1041.0,2015-01-17 00:00:00,513.0,529.0,249.0,1291.0,2559.87,3962.21,2021.88,8543.96
1041.0,2015-03-18 00:00:00,509.0,600.0,112.0,1221.0,2539.91,4494.0,909.44,7943.35
1041.0,2015-06-14 00:00:00,510.0,674.0,76.0,1260.0,2544.9,5048.26,617.12,8210.28
1041.0,2015-10-11 00:00:00,574.0,591.0,228.0,1393.0,2864.26,4426.59,1851.36,9142.21
1041.0,2015-11-09 00:00:00,485.0,654.0,144.0,1283.0,2420.15,4898.46,1169.28,8487.89
1041.0,2015-12-09 00:00:00,1361.0,1002.0,332.0,2695.0,6791.39,7504.98,2695.84,16992.21
1041.0,2016-01-08 00:00:00,496.0,576.0,174.0,1246.0,2475.04,4314.24,1412.88,8202.16
1041.0,2016-03-07 00:00:00,509.0,732.0,455.0,1696.0,2539.91,5482.68,3694.6,11717.19
1041.0,2016-06-03 00:00:00,502.0,770.0,161.0,1433.0,2504.98,5767.3,1307.32,9579.6
1041.0,2016-07-03 00:00:00,396.0,597.0,233.0,1226.0,1976.04,4471.53,1891.96,8339.53
1051.0,2015-02-13 00:00:00,1149.0,655.0,6483.0,8287.0,5733.51,4905.95,52641.96,63281.42
1051.0,2015-03-14 00:00:00,346.0,581.0,249.0,1176.0,1726.54,4351.69,2021.88,8100.11
1051.0,2015-04-12 00:00:00,551.0,662.0,189.0,1402.0,2749.49,4958.38,1534.68,9242.55
1051.0,2015-06-09 00:00:00,434.0,359.0,210.0,1003.0,2165.66,2688.91,1705.2,6559.77
1051.0,2015-09-07 00:00:00,470.0,595.0,0.0,1065.0,2345.3,4456.55,0.0,6801.85
1051.0,2015-10-07 00:00:00,513.0,1120.0,171.0,1804.0,2559.87,8388.8,1388.52,12337.19
1051.0,2015-11-05 00:00:00,579.0,599.0,167.0,1345.0,2889.21,4486.51,1356.04,8731.76
1051.0,2015-12-05 00:00:00,488.0,581.0,122.0,1191.0,2435.12,4351.69,990.64,7777.45
1051.0,2016-02-03 00:00:00,432.0,0.0,603.0,1035.0,2155.68,0.0,4896.36,7052.04
1051.0,2016-03-03 00:00:00,491.0,669.0,214.0,1374.0,2450.09,5010.81,1737.68,9198.58
1051.0,2016-04-02 00:00:00,410.0,609.0,163.0,1182.0,2045.9,4561.41,1323.56,7930.87
1051.0,2016-06-30 00:00:00,495.0,611.0,207.0,1313.0,2470.05,4576.39,1680.84,8727.28
1051.0,2016-08-28 00:00:00,582.0,300.0,245.0,1127.0,2904.18,2247.0,1989.4,7140.58
1051.0,2016-09-27 00:00:00,538.0,431.0,83.0,1052.0,2684.62,3228.19,673.96,6586.77
1051.0,2016-10-27 00:00:00,0.0,607.0,171.0,778.0,0.0,4546.43,1388.52,5934.95
1051.0,2016-11-26 00:00:00,292.0,564.0,171.0,1027.0,1457.08,4224.36,1388.52,7069.96
1051.0,2016-12-26 00:00:00,416.0,665.0,182.0,1263.0,2075.84,4980.85,1477.84,8534.53
1061.0,2015-01-10 00:00:00,93.0,91.0,106.0,290.0,464.07,681.59,860.72,2006.38
1061.0,2015-02-08 00:00:00,0.0,75.0,0.0,75.0,0.0,561.75,0.0,561.75
1061.0,2015-03-10 00:00:00,0.0,140.0,0.0,140.0,0.0,1048.6,0.0,1048.6
1061.0,2015-05-07 00:00:00,67.0,199.0,57.0,323.0,334.33,1490.51,462.84,2287.68
1061.0,2015-06-05 00:00:00,45.0,106.0,524.0,675.0,224.55,793.94,4254.88,5273.37
1061.0,2015-08-04 00:00:00,118.0,0.0,0.0,118.0,588.82,0.0,0.0,588.82
1061.0,2015-10-02 00:00:00,0.0,186.0,94.0,280.0,0.0,1393.14,763.28,2156.42
1061.0,2015-10-31 00:00:00,0.0,0.0,157.0,157.0,0.0,0.0,1274.84,1274.84
1061.0,2016-01-28 00:00:00,0.0,70.0,77.0,147.0,0.0,524.3,625.24,1149.54
1061.0,2016-03-27 00:00:00,0.0,68.0,171.0,239.0,0.0,509.32,1388.52,1897.84
1061.0,2016-04-25 00:00:00,0.0,94.0,97.0,191.0,0.0,704.06,787.64,1491.7
1071.0,2014-12-10 00:00:00,34.0,385.0,239.0,658.0,169.66,2883.65,1940.68,4993.99
1071.0,2015-01-09 00:00:00,15.0,528.0,244.0,787.0,74.85,3954.72,1981.28,6010.85
1071.0,2015-02-08 00:00:00,63.0,320.0,348.0,731.0,314.37,2396.8,2825.76,5536.93
1071.0,2015-03-09 00:00:00,197.0,503.0,303.0,1003.0,983.03,3767.47,2460.36,7210.86
1071.0,2015-04-08 00:00:00,135.0,416.0,298.0,849.0,673.65,3115.84,2419.76,6209.25
1071.0,2015-05-07 00:00:00,58.0,919.0,303.0,1280.0,289.42,6883.31,2460.36,9633.09
1071.0,2015-06-05 00:00:00,263.0,260.0,352.0,875.0,1312.37,1947.4,2858.24,6118.01
1071.0,2015-07-04 00:00:00,33.0,411.0,292.0,736.0,164.67,3078.39,2371.04,5614.1
1071.0,2015-08-31 00:00:00,91.0,603.0,443.0,1137.0,454.09,4516.47,3597.16,8567.72
1071.0,2015-12-29 00:00:00,0.0,465.0,340.0,805.0,0.0,3482.85,2760.8,6243.65
1071.0,2016-01-27 00:00:00,67.0,604.0,275.0,946.0,334.33,4523.96,2233.0,7091.29
1071.0,2016-02-26 00:00:00,0.0,520.0,344.0,864.0,0.0,3894.8,2793.28,6688.08
1071.0,2016-04-25 00:00:00,35.0,508.0,416.0,959.0,174.65,3804.92,3377.92,7357.49
1071.0,2016-05-25 00:00:00,49.0,520.0,243.0,812.0,244.51,3894.8,1973.16,6112.47
1071.0,2016-06-24 00:00:00,0.0,607.0,307.0,914.0,0.0,4546.43,2492.84,7039.27
1071.0,2016-07-23 00:00:00,312.0,839.0,247.0,1398.0,1556.88,6284.11,2005.64,9846.63
1071.0,2016-08-21 00:00:00,0.0,494.0,250.0,744.0,0.0,3700.06,2030.0,5730.06
1071.0,2016-09-19 00:00:00,138.0,353.0,298.0,789.0,688.62,2643.97,2419.76,5752.35
1071.0,2016-11-18 00:00:00,0.0,472.0,345.0,817.0,0.0,3535.28,2801.4,6336.68
1081.0,2015-01-24 00:00:00,111.0,0.0,0.0,111.0,553.89,0.0,0.0,553.89
1081.0,2015-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081.0,2015-05-22 00:00:00,0.0,29.0,89.0,118.0,0.0,217.21,722.68,939.89
1081.0,2015-06-20 00:00:00,0.0,138.0,10.0,148.0,0.0,1033.62,81.2,1114.82
1081.0,2015-07-19 00:00:00,748.0,0.0,31.0,779.0,3732.52,0.0,251.72,3984.24
1081.0,2015-08-17 00:00:00,0.0,36.0,0.0,36.0,0.0,269.64,0.0,269.64
1081.0,2015-09-15 00:00:00,0.0,56.0,286.0,342.0,0.0,419.44,2322.32,2741.76
1081.0,2015-10-14 00:00:00,0.0,64.0,37.0,101.0,0.0,479.36,300.44,779.8
1081.0,2016-01-09 00:00:00,0.0,41.0,61.0,102.0,0.0,307.09,495.32,802.41
1081.0,2016-02-07 00:00:00,392.0,99.0,8.0,499.0,1956.08,741.51,64.96,2762.55
1081.0,2016-03-08 00:00:00,0.0,85.0,12.0,97.0,0.0,636.65,97.44,734.09
1081.0,2016-04-07 00:00:00,11.0,143.0,115.0,269.0,54.89,1071.07,933.8,2059.76
1081.0,2016-08-02 00:00:00,0.0,0.0,17.0,17.0,0.0,0.0,138.04,138.04
1081.0,2016-10-31 00:00:00,0.0,0.0,1.0,1.0,0.0,0.0,8.12,8.12
1081.0,2016-11-29 00:00:00,30.0,391.0,0.0,421.0,149.7,2928.59,0.0,3078.29
1081.0,2016-12-29 00:00:00,47.0,0.0,65.0,112.0,234.53,0.0,527.8,762.33
1091.0,2015-01-04 00:00:00,69.0,507.0,357.0,933.0,344.31,3797.43,2898.84,7040.58
1091.0,2015-02-03 00:00:00,59.0,642.0,40.0,741.0,294.41,4808.58,324.8,5427.79
1091.0,2015-05-03 00:00:00,10.0,505.0,230.0,745.0,49.9,3782.45,1867.6,5699.95
1091.0,2015-07-02 00:00:00,34.0,481.0,0.0,515.0,169.66,3602.69,0.0,3772.35
1091.0,2015-08-01 00:00:00,25.0,486.0,395.0,906.0,124.75,3640.14,3207.4,6972.29
1091.0,2015-08-30 00:00:00,49.0,328.0,186.0,563.0,244.51,2456.72,1510.32,4211.55
1091.0,2015-09-29 00:00:00,92.0,566.0,307.0,965.0,459.08,4239.34,2492.84,7191.26
1091.0,2015-10-28 00:00:00,142.0,595.0,252.0,989.0,708.58,4456.55,2046.24,7211.37
1091.0,2015-11-26 00:00:00,109.0,483.0,286.0,878.0,543.91,3617.67,2322.32,6483.9
1091.0,2015-12-26 00:00:00,0.0,390.0,492.0,882.0,0.0,2921.1,3995.04,6916.14
1091.0,2016-02-23 00:00:00,0.0,494.0,717.0,1211.0,0.0,3700.06,5822.04,9522.1
1091.0,2016-03-24 00:00:00,0.0,403.0,262.0,665.0,0.0,3018.47,2127.44,5145.91
1091.0,2016-05-23 00:00:00,113.0,464.0,354.0,931.0,563.87,3475.36,2874.48,6913.71
1091.0,2016-06-22 00:00:00,59.0,506.0,421.0,986.0,294.41,3789.94,3418.52,7502.87
1091.0,2016-07-22 00:00:00,124.0,490.0,213.0,827.0,618.76,3670.1,1729.56,6018.42
1091.0,2016-09-19 00:00:00,82.0,467.0,233.0,782.0,409.18,3497.83,1891.96,5798.97
1091.0,2016-10-19 00:00:00,0.0,621.0,464.0,1085.0,0.0,4651.29,3767.68,8418.97
1091.0,2016-11-18 00:00:00,30.0,518.0,600.0,1148.0,149.7,3879.82,4872.0,8901.52
1091.0,2016-12-17 00:00:00,61.0,573.0,306.0,940.0,304.39,4291.77,2484.72,7080.88
1101.0,2016-12-24 00:00:00,494.0,572.0,104.0,1170.0,2465.06,4284.28,844.48,7593.82
1111.0,2015-01-11 00:00:00,5.0,243.0,337.0,585.0,24.95,1820.07,2736.44,4581.46
1111.0,2015-02-10 00:00:00,37.0,569.0,285.0,891.0,184.63,4261.81,2314.2,6760.64
1111.0,2015-04-10 00:00:00,0.0,461.0,354.0,815.0,0.0,3452.89,2874.48,6327.37
1111.0,2015-06-09 00:00:00,98.0,460.0,284.0,842.0,489.02,3445.4,2306.08,6240.5
1111.0,2015-08-08 00:00:00,466.0,253.0,601.0,1320.0,2325.34,1894.97,4880.12,9100.43
1111.0,2015-09-07 00:00:00,0.0,553.0,270.0,823.0,0.0,4141.97,2192.4,6334.37
1121.0,2014-12-12 00:00:00,0.0,0.0,42.0,42.0,0.0,0.0,341.04,341.04
1121.0,2015-01-11 00:00:00,22.0,93.0,5.0,120.0,109.78,696.57,40.6,846.95
1121.0,2015-06-08 00:00:00,4.0,89.0,53.0,146.0,19.96,666.61,430.36,1116.93
1121.0,2015-07-08 00:00:00,89.0,0.0,0.0,89.0,444.11,0.0,0.0,444.11
1121.0,2015-08-07 00:00:00,1034.0,0.0,281.0,1315.0,5159.66,0.0,2281.72,7441.38
1121.0,2015-09-05 00:00:00,6.0,37.0,0.0,43.0,29.94,277.13,0.0,307.07
1121.0,2015-11-04 00:00:00,0.0,162.0,144.0,306.0,0.0,1213.38,1169.28,2382.66
1121.0,2016-02-01 00:00:00,36.0,0.0,24.0,60.0,179.64,0.0,194.88,374.52
1121.0,2016-05-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121.0,2016-07-27 00:00:00,4.0,111.0,118.0,233.0,19.96,831.39,958.16,1809.51
1121.0,2016-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121.0,2016-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131.0,2015-04-03 00:00:00,0.0,60.0,70.0,130.0,0.0,449.4,568.4,1017.8
1131.0,2015-05-02 00:00:00,3.0,439.0,0.0,442.0,14.97,3288.11,0.0,3303.08
1131.0,2015-06-01 00:00:00,48.0,20.0,30.0,98.0,239.52,149.8,243.6,632.92
1131.0,2015-06-30 00:00:00,0.0,0.0,46.0,46.0,0.0,0.0,373.52,373.52
1131.0,2015-08-28 00:00:00,47.0,0.0,3.0,50.0,234.53,0.0,24.36,258.89
1131.0,2015-09-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131.0,2015-10-25 00:00:00,0.0,68.0,39.0,107.0,0.0,509.32,316.68,826.0
1131.0,2015-11-23 00:00:00,0.0,168.0,68.0,236.0,0.0,1258.32,552.16,1810.48
1141.0,2014-12-29 00:00:00,0.0,114.0,208.0,322.0,0.0,853.86,1688.96,2542.82
1141.0,2015-01-28 00:00:00,180.0,142.0,446.0,768.0,898.2,1063.58,3621.52,5583.3
1141.0,2015-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151.0,2016-06-15 00:00:00,43.0,499.0,276.0,818.0,214.57,3737.51,2241.12,6193.2
1151.0,2016-08-13 00:00:00,0.0,456.0,271.0,727.0,0.0,3415.44,2200.52,5615.96
1151.0,2016-09-11 00:00:00,43.0,329.0,204.0,576.0,214.57,2464.21,1656.48,4335.26
1151.0,2016-10-10 00:00:00,60.0,522.0,368.0,950.0,299.4,3909.78,2988.16,7197.34
1161.0,2016-03-22 00:00:00,13.0,174.0,0.0,187.0,64.87,1303.26,0.0,1368.13
1161.0,2016-09-15 00:00:00,67.0,68.0,57.0,192.0,334.33,509.32,462.84,1306.49
1171.0,2014-12-18 00:00:00,33.0,938.0,262.0,1233.0,164.67,7025.62,2127.44,9317.73
1171.0,2015-03-16 00:00:00,56.0,89.0,119.0,264.0,279.44,666.61,966.28,1912.33
1171.0,2015-04-14 00:00:00,120.0,44.0,237.0,401.0,598.8,329.56,1924.44,2852.8
1171.0,2015-05-14 00:00:00,0.0,659.0,0.0,659.0,0.0,4935.91,0.0,4935.91
1181.0,2015-03-11 00:00:00,46.0,88.0,290.0,424.0,229.54,659.12,2354.8,3243.46
1181.0,2015-04-09 00:00:00,6.0,0.0,0.0,6.0,29.94,0.0,0.0,29.94
1181.0,2015-05-09 00:00:00,111.0,0.0,60.0,171.0,553.89,0.0,487.2,1041.09
1181.0,2015-06-08 00:00:00,655.0,44.0,20.0,719.0,3268.45,329.56,162.4,3760.41
1181.0,2015-10-05 00:00:00,0.0,1846.0,43.0,1889.0,0.0,13826.54,349.16,14175.7
1181.0,2016-04-28 00:00:00,96.0,105.0,21.0,222.0,479.04,786.45,170.52,1436.01
1181.0,2016-06-26 00:00:00,0.0,57.0,16.0,73.0,0.0,426.93,129.92,556.85
1181.0,2016-08-24 00:00:00,95.0,30.0,356.0,481.0,474.05,224.7,2890.72,3589.47
1181.0,2016-10-22 00:00:00,418.0,15.0,333.0,766.0,2085.82,112.35,2703.96,4902.13
1181.0,2016-11-21 00:00:00,64.0,74.0,360.0,498.0,319.36,554.26,2923.2,3796.82
1191.0,2014-12-29 00:00:00,12.0,406.0,317.0,735.0,59.88,3040.94,2574.04,5674.86
1191.0,2015-01-27 00:00:00,47.0,92.0,260.0,399.0,234.53,689.08,2111.2,3034.81
1191.0,2015-02-25 00:00:00,57.0,549.0,279.0,885.0,284.43,4112.01,2265.48,6661.92
1191.0,2015-03-26 00:00:00,45.0,521.0,320.0,886.0,224.55,3902.29,2598.4,6725.24
1191.0,2015-04-25 00:00:00,89.0,427.0,287.0,803.0,444.11,3198.23,2330.44,5972.78
1191.0,2015-05-25 00:00:00,0.0,686.0,324.0,1010.0,0.0,5138.14,2630.88,7769.02
1191.0,2015-07-23 00:00:00,60.0,536.0,3066.0,3662.0,299.4,4014.64,24895.92,29209.96
1191.0,2015-08-21 00:00:00,56.0,447.0,263.0,766.0,279.44,3348.03,2135.56,5763.03
1191.0,2015-10-20 00:00:00,0.0,532.0,259.0,791.0,0.0,3984.68,2103.08,6087.76
1191.0,2015-11-19 00:00:00,77.0,537.0,246.0,860.0,384.23,4022.13,1997.52,6403.88
1191.0,2015-12-19 00:00:00,104.0,267.0,345.0,716.0,518.96,1999.83,2801.4,5320.19
1191.0,2016-01-17 00:00:00,91.0,528.0,292.0,911.0,454.09,3954.72,2371.04,6779.85
1191.0,2016-05-13 00:00:00,42.0,692.0,427.0,1161.0,209.58,5183.08,3467.24,8859.9
1191.0,2016-06-11 00:00:00,50.0,476.0,283.0,809.0,249.5,3565.24,2297.96,6112.7
1191.0,2016-07-11 00:00:00,133.0,424.0,243.0,800.0,663.67,3175.76,1973.16,5812.59
1191.0,2016-09-08 00:00:00,66.0,468.0,263.0,797.0,329.34,3505.32,2135.56,5970.22
1191.0,2016-11-06 00:00:00,0.0,460.0,297.0,757.0,0.0,3445.4,2411.64,5857.04
1201.0,2014-12-06 00:00:00,108.0,0.0,854.0,962.0,538.92,0.0,6934.48,7473.4
1201.0,2015-02-02 00:00:00,73.0,485.0,419.0,977.0,364.27,3632.65,3402.28,7399.2
1201.0,2015-04-02 00:00:00,40.0,530.0,163.0,733.0,199.6,3969.7,1323.56,5492.86
1201.0,2015-05-31 00:00:00,51.0,499.0,335.0,885.0,254.49,3737.51,2720.2,6712.2
1201.0,2015-07-29 00:00:00,72.0,424.0,352.0,848.0,359.28,3175.76,2858.24,6393.28
1221.0,2014-12-15 00:00:00,0.0,67.0,0.0,67.0,0.0,501.83,0.0,501.83
1221.0,2015-01-14 00:00:00,0.0,0.0,53.0,53.0,0.0,0.0,430.36,430.36
1221.0,2015-02-13 00:00:00,0.0,77.0,49.0,126.0,0.0,576.73,397.88,974.61
1221.0,2015-03-14 00:00:00,112.0,756.0,30.0,898.0,558.88,5662.44,243.6,6464.92
1221.0,2015-04-13 00:00:00,8.0,63.0,51.0,122.0,39.92,471.87,414.12,925.91
1221.0,2015-06-11 00:00:00,0.0,60.0,66.0,126.0,0.0,449.4,535.92,985.32
1221.0,2015-09-07 00:00:00,4075.0,96.0,112.0,4283.0,20334.25,719.04,909.44,21962.73
1221.0,2015-11-04 00:00:00,0.0,63.0,25.0,88.0,0.0,471.87,203.0,674.87
1221.0,2016-02-01 00:00:00,6.0,0.0,0.0,6.0,29.94,0.0,0.0,29.94
1221.0,2016-03-30 00:00:00,0.0,46.0,44.0,90.0,0.0,344.54,357.28,701.82
1221.0,2016-04-28 00:00:00,112.0,0.0,77.0,189.0,558.88,0.0,625.24,1184.12
1221.0,2016-05-27 00:00:00,51.0,67.0,31.0,149.0,254.49,501.83,251.72,1008.04
1221.0,2016-07-24 00:00:00,0.0,101.0,0.0,101.0,0.0,756.49,0.0,756.49
1221.0,2016-09-22 00:00:00,30.0,20.0,248.0,298.0,149.7,149.8,2013.76,2313.26
1221.0,2016-10-21 00:00:00,0.0,130.0,33.0,163.0,0.0,973.7,267.96,1241.66
1221.0,2016-11-20 00:00:00,76.0,0.0,176.0,252.0,379.24,0.0,1429.12,1808.36
1231.0,2015-02-26 00:00:00,42.0,565.0,232.0,839.0,209.58,4231.85,1883.84,6325.27
1251.0,2016-12-01 00:00:00,0.0,618.0,242.0,860.0,0.0,4628.82,1965.04,6593.86
1271.0,2015-01-01 00:00:00,522.0,502.0,198.0,1222.0,2604.78,3759.98,1607.76,7972.52
1281.0,2014-12-20 00:00:00,0.0,359.0,619.0,978.0,0.0,2688.91,5026.28,7715.19
1281.0,2015-01-18 00:00:00,84.0,243.0,297.0,624.0,419.16,1820.07,2411.64,4650.87
1281.0,2015-02-17 00:00:00,64.0,316.0,91.0,471.0,319.36,2366.84,738.92,3425.12
1281.0,2015-03-18 00:00:00,38.0,548.0,2163.0,2749.0,189.62,4104.52,17563.56,21857.7
1281.0,2015-04-17 00:00:00,34.0,151.0,0.0,185.0,169.66,1130.99,0.0,1300.65
1281.0,2015-05-16 00:00:00,114.0,476.0,213.0,803.0,568.86,3565.24,1729.56,5863.66
1281.0,2015-07-14 00:00:00,52.0,462.0,277.0,791.0,259.48,3460.38,2249.24,5969.1
