account_id,occurred_at,channel
3991.0,2016-04-15 13:43:41,direct
3991.0,2016-05-14 15:25:15,direct
3991.0,2016-06-13 02:52:48,direct
3991.0,2016-07-13 02:36:43,direct
3991.0,2016-08-11 20:33:00,direct
3991.0,2016-09-10 07:10:08,direct
3991.0,2016-10-09 08:09:41,direct
3991.0,2016-11-07 20:03:08,direct
3991.0,2016-12-06 04:39:02,direct
4001.0,2014-12-10 00:18:33,direct
4001.0,2015-01-08 12:03:22,direct
4001.0,2015-02-07 00:13:21,direct
4001.0,2015-03-09 01:06:20,direct
4001.0,2015-04-07 19:25:15,direct
4001.0,2015-05-06 19:43:51,direct
4001.0,2015-06-04 17:05:05,direct
4001.0,2015-07-03 21:26:56,direct
4001.0,2015-08-02 13:19:07,direct
4011.0,2014-12-21 22:01:44,direct
4011.0,2015-01-19 14:11:17,direct
4011.0,2015-02-18 07:05:55,direct
4011.0,2015-03-19 17:51:08,direct
4011.0,2015-04-18 21:11:48,direct
4011.0,2015-05-17 13:12:07,direct
4011.0,2015-06-16 01:02:09,direct
4011.0,2015-07-15 05:59:47,direct
4011.0,2015-08-13 07:50:32,direct
4011.0,2015-09-12 10:39:22,direct
4011.0,2015-10-12 06:33:20,direct
4011.0,2015-11-11 16:55:27,direct
4011.0,2015-12-11 17:13:58,direct
4011.0,2016-01-10 02:23:15,direct
4011.0,2016-02-09 04:57:43,direct
4011.0,2016-03-10 02:35:39,direct
4011.0,2016-04-09 10:32:33,direct
4021.0,2016-06-13 15:28:21,direct
4021.0,2016-07-12 14:18:32,direct
4021.0,2016-08-10 15:12:53,direct
4021.0,2016-09-09 06:24:00,direct
4021.0,2016-10-08 16:50:42,direct
4021.0,2016-11-07 15:35:06,direct
4021.0,2016-12-07 07:06:37,direct
4031.0,2014-12-04 02:55:08,direct
4031.0,2015-01-03 18:57:48,direct
4031.0,2015-02-02 13:12:48,direct
4031.0,2015-03-04 17:21:18,direct
4031.0,2015-04-03 15:38:08,direct
4031.0,2015-05-03 09:30:19,direct
4031.0,2015-06-01 07:22:32,direct
4031.0,2015-07-01 13:06:46,direct
4031.0,2015-07-31 20:06:39,direct
4031.0,2015-08-29 07:38:42,direct
4031.0,2015-09-27 12:14:38,direct
4031.0,2015-10-26 16:05:49,direct
4031.0,2015-11-25 18:51:10,direct
4031.0,2015-12-25 13:25:51,direct
4031.0,2016-01-23 02:26:00,direct
4031.0,2016-02-21 08:30:04,direct
4031.0,2016-03-22 04:11:51,direct
4031.0,2016-04-21 21:04:01,direct
4031.0,2016-05-20 17:46:24,direct
4031.0,2016-06-18 20:18:10,direct
4031.0,2016-07-18 18:32:08,direct
4031.0,2016-08-16 09:11:23,direct
4031.0,2016-09-15 02:11:57,direct
4031.0,2016-10-14 09:39:44,direct
4031.0,2016-11-13 12:49:13,direct
4031.0,2016-12-12 10:06:36,direct
4041.0,2016-09-05 10:21:46,direct
4051.0,2014-12-26 17:22:02,direct
4051.0,2015-01-25 06:32:43,direct
4051.0,2015-02-24 01:23:47,direct
4051.0,2015-03-26 10:46:46,direct
4051.0,2015-04-24 08:35:20,direct
4051.0,2015-05-24 18:25:07,direct
4051.0,2015-06-23 13:39:16,direct
4051.0,2015-07-22 08:08:06,direct
4051.0,2015-08-20 15:46:20,direct
4051.0,2015-09-19 10:11:25,direct
4061.0,2016-03-14 21:54:42,direct
4061.0,2016-04-13 07:44:42,direct
4061.0,2016-05-12 06:37:47,direct
4061.0,2016-06-10 06:59:23,direct
4061.0,2016-07-09 11:12:08,direct
4061.0,2016-08-08 05:13:55,direct
4061.0,2016-09-06 16:52:01,direct
4061.0,2016-10-05 17:21:14,direct
4061.0,2016-11-03 13:08:50,direct
4061.0,2016-12-02 09:16:45,direct
4061.0,2016-12-31 16:33:26,direct
4071.0,2014-12-27 07:26:25,direct
4071.0,2015-01-25 05:14:46,direct
4071.0,2015-02-23 20:20:22,direct
4071.0,2015-03-25 10:49:01,direct
4071.0,2015-04-24 08:03:57,direct
4071.0,2015-05-24 20:43:35,direct
4071.0,2015-06-23 00:49:47,direct
4071.0,2015-07-22 11:45:43,direct
4071.0,2015-08-20 19:38:17,direct
4071.0,2015-09-18 18:41:19,direct
4071.0,2015-10-17 12:51:46,direct
4071.0,2015-11-16 19:24:20,direct
4071.0,2015-12-15 05:31:24,direct
4071.0,2016-01-14 10:04:25,direct
4071.0,2016-02-13 20:38:51,direct
4071.0,2016-03-13 10:10:09,direct
4071.0,2016-04-12 03:33:25,direct
4071.0,2016-05-11 09:38:54,direct
4071.0,2016-06-10 22:45:09,direct
4071.0,2016-07-10 22:57:21,direct
4071.0,2016-08-08 18:09:37,direct
4071.0,2016-09-07 05:47:43,direct
4071.0,2016-10-07 19:50:37,direct
4071.0,2016-11-06 06:27:31,direct
4071.0,2016-12-06 21:06:34,direct
4081.0,2014-12-24 18:20:39,direct
4081.0,2015-01-23 10:40:50,direct
4081.0,2015-02-22 00:53:11,direct
4081.0,2015-03-23 05:28:41,direct
4081.0,2015-04-21 03:04:05,direct
4081.0,2015-05-20 02:39:32,direct
4081.0,2015-06-18 16:07:42,direct
4081.0,2015-07-17 10:15:24,direct
4081.0,2015-08-15 04:36:00,direct
4081.0,2015-09-13 20:06:19,direct
4081.0,2015-10-12 23:00:01,direct
4081.0,2015-11-11 07:35:45,direct
4081.0,2015-12-11 04:33:38,direct
4081.0,2016-01-09 00:47:28,direct
4081.0,2016-02-07 09:48:35,direct
4081.0,2016-03-08 01:06:23,direct
4081.0,2016-04-06 00:35:28,direct
4081.0,2016-05-06 12:32:58,direct
4081.0,2016-06-05 18:47:29,direct
4081.0,2016-07-05 21:12:12,direct
4081.0,2016-08-03 03:22:40,direct
4081.0,2016-09-01 22:51:50,direct
4081.0,2016-10-01 12:22:40,direct
4081.0,2016-10-30 20:08:29,direct
4081.0,2016-11-29 04:24:22,direct
4081.0,2016-12-28 16:22:05,direct
4091.0,2014-12-22 07:37:48,direct
4091.0,2015-01-20 13:56:32,direct
4091.0,2015-02-19 01:39:16,direct
4091.0,2015-03-21 04:43:27,direct
4091.0,2015-04-19 14:12:17,direct
4091.0,2015-05-19 09:55:24,direct
4091.0,2015-06-17 21:52:54,direct
4091.0,2015-07-17 23:56:28,direct
4091.0,2015-08-15 00:23:15,direct
4091.0,2015-09-13 06:16:21,direct
4091.0,2015-10-12 16:48:28,direct
4091.0,2015-11-11 22:24:30,direct
4091.0,2015-12-11 13:03:12,direct
4091.0,2016-01-09 08:49:14,direct
4091.0,2016-02-08 16:06:37,direct
4091.0,2016-03-09 16:04:42,direct
4091.0,2016-04-07 21:54:41,direct
4101.0,2016-11-07 03:18:06,direct
4101.0,2016-12-07 03:35:29,direct
4111.0,2014-12-16 17:38:52,direct
4111.0,2015-01-15 07:11:28,direct
4111.0,2015-02-14 02:01:51,direct
4111.0,2015-03-15 01:50:40,direct
4111.0,2015-04-14 17:27:29,direct
4111.0,2015-05-14 14:37:04,direct
4111.0,2015-06-12 08:06:36,direct
4111.0,2015-07-11 12:12:14,direct
4111.0,2015-08-10 12:17:15,direct
4121.0,2014-12-08 00:51:33,direct
4121.0,2015-01-07 04:46:38,direct
4121.0,2015-02-05 21:23:22,direct
4121.0,2015-03-06 01:50:40,direct
4121.0,2015-04-05 03:48:22,direct
4121.0,2015-05-04 14:35:50,direct
4121.0,2015-06-03 07:58:04,direct
4121.0,2015-07-03 12:39:51,direct
4121.0,2015-08-02 06:24:50,direct
4121.0,2015-08-31 16:04:06,direct
4121.0,2015-09-30 15:42:11,direct
4121.0,2015-10-30 02:20:41,direct
4121.0,2015-11-28 14:48:56,direct
4121.0,2015-12-27 22:04:00,direct
4121.0,2016-01-25 13:28:22,direct
4121.0,2016-02-24 13:14:08,direct
4121.0,2016-03-25 10:37:33,direct
4121.0,2016-04-24 04:03:07,direct
4121.0,2016-05-23 19:53:33,direct
4121.0,2016-06-21 21:45:25,direct
4121.0,2016-07-21 19:56:48,direct
4121.0,2016-08-19 21:49:07,direct
4131.0,2014-12-23 05:19:24,direct
4131.0,2015-01-22 14:42:46,direct
4131.0,2015-02-20 05:45:07,direct
4131.0,2015-03-21 23:50:14,direct
4131.0,2015-04-19 12:20:38,direct
4131.0,2015-05-18 10:51:47,direct
4131.0,2015-06-17 00:33:30,direct
4131.0,2015-07-17 18:19:28,direct
4131.0,2015-08-16 08:28:54,direct
4131.0,2015-09-14 16:52:56,direct
4131.0,2015-10-14 12:18:03,direct
4131.0,2015-11-13 11:28:46,direct
4131.0,2015-12-13 10:00:11,direct
4131.0,2016-01-11 18:41:41,direct
4131.0,2016-02-10 20:15:26,direct
4131.0,2016-03-11 18:30:52,direct
4131.0,2016-04-09 15:57:22,direct
4131.0,2016-05-09 13:35:08,direct
4131.0,2016-06-08 11:06:23,direct
4131.0,2016-07-07 10:25:28,direct
4131.0,2016-08-06 21:09:40,direct
4131.0,2016-09-04 07:09:48,direct
4131.0,2016-10-03 18:07:00,direct
4131.0,2016-11-02 18:37:35,direct
4131.0,2016-12-01 06:13:17,direct
4131.0,2016-12-30 20:09:13,direct
4141.0,2014-12-18 12:17:57,direct
4141.0,2015-01-17 06:44:37,direct
4141.0,2015-02-15 08:06:53,direct
4141.0,2015-03-16 21:37:04,direct
4141.0,2015-04-14 10:03:13,direct
4141.0,2015-05-14 09:28:29,direct
4141.0,2015-06-13 08:41:45,direct
4141.0,2015-07-12 23:30:47,direct
4141.0,2015-08-10 22:23:44,direct
4141.0,2015-09-09 02:50:02,direct
4141.0,2015-10-09 23:18:07,direct
4141.0,2015-11-08 02:36:10,direct
4141.0,2015-12-08 03:31:40,direct
4141.0,2016-01-06 02:19:11,direct
4141.0,2016-02-05 07:34:22,direct
4141.0,2016-03-05 15:03:35,direct
4141.0,2016-04-04 12:15:28,direct
4141.0,2016-05-03 23:42:51,direct
4141.0,2016-06-02 07:08:12,direct
4141.0,2016-07-01 11:43:12,direct
4141.0,2016-07-30 08:03:01,direct
4141.0,2016-08-29 08:25:53,direct
4141.0,2016-09-27 04:20:40,direct
4141.0,2016-10-27 16:01:36,direct
4141.0,2016-11-25 20:02:00,direct
4141.0,2016-12-24 14:03:10,direct
4151.0,2014-12-12 21:20:56,direct
4151.0,2015-01-11 09:24:32,direct
4151.0,2015-02-09 02:23:38,direct
4151.0,2015-03-11 04:14:36,direct
4151.0,2015-04-10 02:11:38,direct
4151.0,2015-05-10 19:56:43,direct
4151.0,2015-06-09 22:43:33,direct
4151.0,2015-07-08 01:49:32,direct
4151.0,2015-08-07 02:19:06,direct
4151.0,2015-09-06 01:29:34,direct
4151.0,2015-10-05 19:44:26,direct
4151.0,2015-11-04 19:22:30,direct
4151.0,2015-12-04 05:24:17,direct
4151.0,2016-01-03 08:16:45,direct
4151.0,2016-02-02 18:24:31,direct
4151.0,2016-03-02 08:21:16,direct
4151.0,2016-04-01 01:58:39,direct
4151.0,2016-05-01 15:31:04,direct
4151.0,2016-05-30 14:37:33,direct
4151.0,2016-06-29 11:13:55,direct
4151.0,2016-07-28 19:45:34,direct
4151.0,2016-08-27 12:15:56,direct
4151.0,2016-09-26 08:56:21,direct
4151.0,2016-10-25 23:43:06,direct
4151.0,2016-11-23 12:46:06,direct
4151.0,2016-12-22 18:09:47,direct
4161.0,2015-03-04 04:27:40,direct
4161.0,2015-04-03 15:41:39,direct
4161.0,2015-05-03 21:03:54,direct
4161.0,2015-06-01 20:00:53,direct
4161.0,2015-06-30 17:07:33,direct
4161.0,2015-07-29 03:21:11,direct
4161.0,2015-08-28 12:30:50,direct
4161.0,2015-09-27 11:02:20,direct
4161.0,2015-10-26 22:19:21,direct
4161.0,2015-11-24 20:23:51,direct
4161.0,2015-12-23 19:13:42,direct
4161.0,2016-01-21 19:26:53,direct
4161.0,2016-02-19 10:38:50,direct
4161.0,2016-03-19 18:17:13,direct
4171.0,2014-12-12 04:19:48,direct
4171.0,2015-01-11 04:06:55,direct
4171.0,2015-02-10 09:10:04,direct
4171.0,2015-03-11 12:37:47,direct
4171.0,2015-04-09 16:49:09,direct
4171.0,2015-05-08 05:10:56,direct
4171.0,2015-06-07 06:47:53,direct
4171.0,2015-07-06 04:55:17,direct
4181.0,2017-01-01 08:18:25,direct
4191.0,2014-12-12 16:08:46,direct
4191.0,2015-01-11 21:16:44,direct
4191.0,2015-02-09 22:19:19,direct
4191.0,2015-03-11 10:19:09,direct
4191.0,2015-04-09 16:30:07,direct
4191.0,2015-05-08 01:38:31,direct
4191.0,2015-06-07 15:29:49,direct
4191.0,2015-07-07 01:11:35,direct
4191.0,2015-08-06 16:26:46,direct
4191.0,2015-09-05 02:42:23,direct
4191.0,2015-10-04 23:06:37,direct
4191.0,2015-11-02 00:51:22,direct
4191.0,2015-12-02 15:49:26,direct
4191.0,2016-01-01 11:00:28,direct
4191.0,2016-01-31 11:16:05,direct
4191.0,2016-03-01 01:58:40,direct
4201.0,2015-01-01 23:08:55,direct
4201.0,2015-01-31 21:22:32,direct
4211.0,2014-12-28 01:51:35,direct
4211.0,2015-01-26 09:48:02,direct
4211.0,2015-02-24 23:36:39,direct
4211.0,2015-03-25 03:11:37,direct
4211.0,2015-04-24 19:47:09,direct
4211.0,2015-05-23 12:11:11,direct
4211.0,2015-06-21 06:56:46,direct
4211.0,2015-07-21 04:26:25,direct
4211.0,2015-08-20 11:53:12,direct
4211.0,2015-09-19 05:13:12,direct
4211.0,2015-10-19 02:18:35,direct
4211.0,2015-11-18 09:51:04,direct
4211.0,2015-12-18 22:34:49,direct
4211.0,2016-01-16 00:02:44,direct
4211.0,2016-02-15 15:08:10,direct
4211.0,2016-03-16 07:38:47,direct
4211.0,2016-04-15 17:37:57,direct
4211.0,2016-05-15 21:39:00,direct
4211.0,2016-06-14 11:41:58,direct
4211.0,2016-07-13 10:15:04,direct
4211.0,2016-08-11 20:18:30,direct
4211.0,2016-09-09 08:10:41,direct
4211.0,2016-10-08 03:25:52,direct
4211.0,2016-11-06 17:25:07,direct
4211.0,2016-12-05 09:10:15,direct
4221.0,2014-12-16 11:15:28,direct
4221.0,2015-01-15 19:21:54,direct
4221.0,2015-02-13 03:56:13,direct
4221.0,2015-03-14 20:47:51,direct
4221.0,2015-04-13 14:24:35,direct
4221.0,2015-05-12 00:54:56,direct
4221.0,2015-06-11 23:19:03,direct
4221.0,2015-07-11 06:06:41,direct
4221.0,2015-08-09 02:00:35,direct
4221.0,2015-09-07 23:37:40,direct
4221.0,2015-10-06 20:26:22,direct
4221.0,2015-11-05 20:16:13,direct
4221.0,2015-12-05 22:15:26,direct
4221.0,2016-01-03 11:25:38,direct
4221.0,2016-02-02 18:12:03,direct
4221.0,2016-03-02 00:06:58,direct
4221.0,2016-04-01 10:14:34,direct
4221.0,2016-05-01 13:01:47,direct
4221.0,2016-05-30 23:33:28,direct
4221.0,2016-06-28 05:28:21,direct
4221.0,2016-07-28 09:44:55,direct
4221.0,2016-08-27 06:51:47,direct
4221.0,2016-09-26 04:47:55,direct
4221.0,2016-10-26 02:32:11,direct
4221.0,2016-11-24 03:32:04,direct
4221.0,2016-12-24 16:56:32,direct
4231.0,2014-12-16 02:55:56,direct
4231.0,2015-01-15 19:54:00,direct
4231.0,2015-02-14 19:37:01,direct
4231.0,2015-03-15 09:19:18,direct
4231.0,2015-04-13 15:27:37,direct
4231.0,2015-05-12 12:44:58,direct
4231.0,2015-06-10 14:29:24,direct
4231.0,2015-07-10 18:27:34,direct
4231.0,2015-08-09 01:31:20,direct
4231.0,2015-09-08 05:45:09,direct
4231.0,2015-10-07 07:55:49,direct
4231.0,2015-11-06 00:10:58,direct
4231.0,2015-12-05 04:57:44,direct
4231.0,2016-01-04 17:57:19,direct
4231.0,2016-02-03 19:50:16,direct
4231.0,2016-03-03 13:38:34,direct
4231.0,2016-04-02 20:24:40,direct
4231.0,2016-05-01 01:11:00,direct
4231.0,2016-05-31 05:25:50,direct
4231.0,2016-06-30 21:52:36,direct
4231.0,2016-07-30 12:41:07,direct
4231.0,2016-08-28 06:29:42,direct
4231.0,2016-09-27 03:08:49,direct
4231.0,2016-10-26 06:13:16,direct
4231.0,2016-11-24 02:55:56,direct
4231.0,2016-12-24 20:04:36,direct
4241.0,2016-07-22 13:29:11,direct
4241.0,2016-08-20 08:14:15,direct
4241.0,2016-09-19 17:52:13,direct
4241.0,2016-10-18 21:44:42,direct
4241.0,2016-11-16 20:02:01,direct
4241.0,2016-12-15 10:38:35,direct
4251.0,2014-12-23 05:38:25,direct
4251.0,2015-01-21 10:13:30,direct
4251.0,2015-02-19 17:42:15,direct
4251.0,2015-03-20 15:00:31,direct
4251.0,2015-04-18 05:50:55,direct
4251.0,2015-05-17 05:03:50,direct
4251.0,2015-06-16 08:57:13,direct
4251.0,2015-07-15 01:44:20,direct
4251.0,2015-08-14 03:41:05,direct
4251.0,2015-09-12 20:14:28,direct
4251.0,2015-10-11 22:25:05,direct
4251.0,2015-11-09 07:23:51,direct
4251.0,2015-12-09 18:35:01,direct
4251.0,2016-01-07 10:01:04,direct
4251.0,2016-02-06 00:12:52,direct
4251.0,2016-03-06 09:13:24,direct
4251.0,2016-04-05 00:14:41,direct
4251.0,2016-05-04 04:19:13,direct
4251.0,2016-06-03 11:33:08,direct
4251.0,2016-07-03 22:22:14,direct
4251.0,2016-08-01 09:40:23,direct
4251.0,2016-08-30 14:47:44,direct
4251.0,2016-09-29 07:06:41,direct
4251.0,2016-10-29 01:18:28,direct
4251.0,2016-11-27 22:02:31,direct
4251.0,2016-12-26 15:00:07,direct
4261.0,2016-06-26 16:03:52,direct
4261.0,2016-07-25 22:26:26,direct
4261.0,2016-08-23 04:21:55,direct
4261.0,2016-09-21 02:38:01,direct
4261.0,2016-10-20 16:11:30,direct
4271.0,2014-12-14 06:33:05,direct
4281.0,2014-12-21 03:51:18,direct
4281.0,2015-01-19 21:47:55,direct
4281.0,2015-02-17 02:53:37,direct
4281.0,2015-03-18 19:23:58,direct
4281.0,2015-04-16 20:35:38,direct
4281.0,2015-05-15 01:32:36,direct
4281.0,2015-06-13 04:47:46,direct
4281.0,2015-07-13 15:38:01,direct
4281.0,2015-08-11 18:56:33,direct
4281.0,2015-09-10 08:21:39,direct
4281.0,2015-10-10 17:33:23,direct
4281.0,2015-11-08 03:56:51,direct
4281.0,2015-12-08 10:09:32,direct
4281.0,2016-01-07 03:26:11,direct
4281.0,2016-02-05 23:01:48,direct
4281.0,2016-03-05 08:11:34,direct
4281.0,2016-04-03 08:45:30,direct
4281.0,2016-05-02 20:04:10,direct
4281.0,2016-06-01 03:50:23,direct
4281.0,2016-07-01 18:15:45,direct
4281.0,2016-07-30 21:35:27,direct
4281.0,2016-08-28 15:07:34,direct
4281.0,2016-09-21 00:02:36,direct
4281.0,2016-10-20 04:23:54,direct
4291.0,2014-12-08 03:22:08,direct
4291.0,2015-01-06 14:29:03,direct
4291.0,2015-02-05 08:54:11,direct
4291.0,2015-03-06 09:27:11,direct
4291.0,2015-04-05 15:32:53,direct
4291.0,2015-05-04 05:47:56,direct
4291.0,2015-06-03 18:12:02,direct
4291.0,2015-07-03 09:43:04,direct
4291.0,2015-08-02 21:57:15,direct
4291.0,2015-08-31 13:59:06,direct
4291.0,2015-09-29 05:21:28,direct
4291.0,2015-10-28 08:41:48,direct
4291.0,2015-11-26 09:42:43,direct
4291.0,2015-12-25 10:14:11,direct
4291.0,2016-01-23 15:17:25,direct
4291.0,2016-02-21 15:43:51,direct
4291.0,2016-03-22 14:41:09,direct
4291.0,2016-04-21 12:50:05,direct
4291.0,2016-05-21 16:14:45,direct
4291.0,2016-06-19 20:55:52,direct
4291.0,2016-07-18 22:56:26,direct
4291.0,2016-08-17 20:42:16,direct
4291.0,2016-09-15 16:19:02,direct
4291.0,2016-10-15 08:59:30,direct
4291.0,2016-11-13 08:50:39,direct
4291.0,2016-12-13 12:09:31,direct
4301.0,2016-01-12 09:35:15,direct
4301.0,2016-02-11 15:29:33,direct
4301.0,2016-03-12 23:32:22,direct
4301.0,2016-04-10 02:47:22,direct
4301.0,2016-05-10 21:49:52,direct
4301.0,2016-06-08 13:26:41,direct
4301.0,2016-07-07 03:13:13,direct
4301.0,2016-08-06 13:11:17,direct
4311.0,2016-07-31 03:22:01,direct
4311.0,2016-08-29 22:26:28,direct
4311.0,2016-09-27 22:20:07,direct
4311.0,2016-10-26 11:14:59,direct
4311.0,2016-11-24 23:46:02,direct
4311.0,2016-12-24 10:48:50,direct
4321.0,2014-12-15 05:30:56,direct
4321.0,2015-01-13 05:38:50,direct
4321.0,2015-02-12 01:05:23,direct
4321.0,2015-03-14 14:13:05,direct
4321.0,2015-04-12 11:03:04,direct
4321.0,2015-05-12 09:51:54,direct
4321.0,2015-06-10 18:35:55,direct
4321.0,2015-07-09 08:15:54,direct
4321.0,2015-08-07 10:11:24,direct
4321.0,2015-09-06 18:17:54,direct
4321.0,2015-10-05 22:59:50,direct
4321.0,2015-11-03 10:28:54,direct
4321.0,2015-12-03 16:07:46,direct
4321.0,2016-01-02 14:15:45,direct
4321.0,2016-01-31 22:19:00,direct
4321.0,2016-02-29 17:14:41,direct
4321.0,2016-03-30 02:51:32,direct
4321.0,2016-04-28 11:21:38,direct
4321.0,2016-05-27 15:14:28,direct
4321.0,2016-06-25 08:50:50,direct
4321.0,2016-07-24 15:18:24,direct
4321.0,2016-08-22 01:39:05,direct
4321.0,2016-09-20 20:57:40,direct
4321.0,2016-10-20 14:50:55,direct
4321.0,2016-11-18 06:57:49,direct
4321.0,2016-12-18 19:59:20,direct
4331.0,2014-12-14 14:08:56,direct
4331.0,2015-01-13 13:38:26,direct
4331.0,2015-02-12 07:14:22,direct
4331.0,2015-03-13 19:58:12,direct
4341.0,2014-12-11 06:41:38,direct
4341.0,2015-01-10 09:51:44,direct
4341.0,2015-02-08 11:04:58,direct
4341.0,2015-03-09 13:07:33,direct
4341.0,2015-04-07 02:27:45,direct
4341.0,2015-05-07 21:22:56,direct
4341.0,2015-06-06 13:59:21,direct
4341.0,2015-07-06 02:11:56,direct
4341.0,2015-08-04 19:58:27,direct
4341.0,2015-09-03 03:37:43,direct
4341.0,2015-10-02 09:28:44,direct
4341.0,2015-11-01 06:02:31,direct
4341.0,2015-12-01 21:24:02,direct
4351.0,2014-12-19 14:18:46,direct
4361.0,2016-06-25 17:27:34,direct
4361.0,2016-07-25 09:24:43,direct
4361.0,2016-08-24 11:31:06,direct
4361.0,2016-09-23 18:07:13,direct
4361.0,2016-10-23 00:41:23,direct
4361.0,2016-11-21 23:22:53,direct
4361.0,2016-12-21 04:08:12,direct
4371.0,2014-12-19 17:37:39,direct
4371.0,2015-01-17 21:52:28,direct
4371.0,2015-02-15 01:52:19,direct
4371.0,2015-03-17 01:52:47,direct
4371.0,2015-04-15 10:48:47,direct
4371.0,2015-05-15 00:56:11,direct
4371.0,2015-06-13 03:18:38,direct
4371.0,2015-07-13 20:51:28,direct
4371.0,2015-08-12 14:41:21,direct
4371.0,2015-09-10 15:20:19,direct
4371.0,2015-10-09 22:17:37,direct
4371.0,2015-11-08 14:12:50,direct
4371.0,2015-12-08 20:47:10,direct
4371.0,2016-01-07 18:04:47,direct
4371.0,2016-02-05 10:30:04,direct
4371.0,2016-03-05 20:10:13,direct
4371.0,2016-04-03 06:34:42,direct
4371.0,2016-05-02 18:23:04,direct
4371.0,2016-05-31 03:13:50,direct
4371.0,2016-06-29 16:10:03,direct
4371.0,2016-07-28 23:30:00,direct
4381.0,2016-05-21 02:43:35,direct
4381.0,2016-06-19 17:35:42,direct
4381.0,2016-07-18 02:53:46,direct
4381.0,2016-08-16 14:06:57,direct
4381.0,2016-09-15 20:28:21,direct
4381.0,2016-10-14 21:02:19,direct
4381.0,2016-11-12 00:52:01,direct
4381.0,2016-12-11 23:22:24,direct
4391.0,2016-08-08 06:50:05,direct
4391.0,2016-09-06 05:20:27,direct
4391.0,2016-10-05 18:44:12,direct
4391.0,2016-11-03 13:27:39,direct
4391.0,2016-12-03 06:16:09,direct
4391.0,2017-01-01 07:19:40,direct
4401.0,2014-12-14 00:29:13,direct
4401.0,2015-01-13 23:20:55,direct
4401.0,2015-02-11 07:41:31,direct
4401.0,2015-03-13 23:12:34,direct
4401.0,2015-04-12 10:50:36,direct
4401.0,2015-05-12 15:49:32,direct
4401.0,2015-06-11 08:16:37,direct
4401.0,2015-07-10 18:28:30,direct
4401.0,2015-08-08 10:31:52,direct
4401.0,2015-09-07 11:37:15,direct
4401.0,2015-10-06 12:03:43,direct
4401.0,2015-11-04 18:04:54,direct
4401.0,2015-12-04 15:55:55,direct
4401.0,2016-01-03 19:24:52,direct
4401.0,2016-02-01 21:52:36,direct
4401.0,2016-03-01 10:34:43,direct
4401.0,2016-03-31 02:38:04,direct
4401.0,2016-04-29 10:56:48,direct
4401.0,2016-05-29 11:56:12,direct
4401.0,2016-06-28 14:32:44,direct
4401.0,2016-07-28 04:19:00,direct
4401.0,2016-08-27 14:59:22,direct
4401.0,2016-09-25 17:35:58,direct
4401.0,2016-10-25 14:40:15,direct
4401.0,2016-11-24 04:15:51,direct
4401.0,2016-12-23 04:30:37,direct
4411.0,2015-08-02 10:02:23,direct
4411.0,2015-09-01 21:46:00,direct
4411.0,2015-09-30 20:48:52,direct
4411.0,2015-10-29 01:15:46,direct
4411.0,2015-11-27 07:53:01,direct
4411.0,2015-12-26 18:11:42,direct
4411.0,2016-01-24 11:58:54,direct
4411.0,2016-02-23 10:41:44,direct
4411.0,2016-03-24 03:20:37,direct
4411.0,2016-04-22 20:07:07,direct
4411.0,2016-05-22 15:40:54,direct
4411.0,2016-06-20 23:04:58,direct
4411.0,2016-07-20 07:27:15,direct
4411.0,2016-08-19 19:13:56,direct
4411.0,2016-09-17 00:57:36,direct
4411.0,2016-10-17 15:57:20,direct
4411.0,2016-11-15 16:34:26,direct
4411.0,2016-12-15 16:20:22,direct
4421.0,2014-12-23 10:29:13,direct
4421.0,2015-01-21 07:32:54,direct
4421.0,2015-02-20 09:28:06,direct
4421.0,2015-03-22 23:16:04,direct
4421.0,2015-04-20 10:14:02,direct
4421.0,2015-05-19 13:22:12,direct
4421.0,2015-06-18 05:59:05,direct
4421.0,2015-07-17 05:18:41,direct
4421.0,2015-08-15 09:03:32,direct
4421.0,2015-09-13 11:28:36,direct
4421.0,2015-10-13 00:59:24,direct
4421.0,2015-11-11 07:16:00,direct
4421.0,2015-12-10 22:37:00,direct
4421.0,2016-01-08 08:45:08,direct
4421.0,2016-02-06 13:50:28,direct
4421.0,2016-03-06 10:06:29,direct
4421.0,2016-04-05 15:40:01,direct
4421.0,2016-05-04 21:31:38,direct
4421.0,2016-06-03 00:20:00,direct
4421.0,2016-07-03 14:10:43,direct
4421.0,2016-08-01 09:55:24,direct
4421.0,2016-08-31 00:14:58,direct
4421.0,2016-09-30 11:24:16,direct
4421.0,2016-10-30 22:32:22,direct
4421.0,2016-11-29 15:42:22,direct
4421.0,2016-12-28 11:29:38,direct
4431.0,2014-12-18 19:40:57,direct
4431.0,2015-01-17 14:33:05,direct
4431.0,2015-02-15 01:02:46,direct
4431.0,2015-03-16 03:35:33,direct
4431.0,2015-04-14 15:24:16,direct
4431.0,2015-05-14 13:40:32,direct
4431.0,2015-06-13 04:41:25,direct
4431.0,2015-07-13 05:04:24,direct
4431.0,2015-08-11 23:02:07,direct
4431.0,2015-09-09 16:31:51,direct
4431.0,2015-10-09 07:46:34,direct
4431.0,2015-11-07 03:20:46,direct
4431.0,2015-12-07 13:06:03,direct
4431.0,2016-01-05 07:58:35,direct
4431.0,2016-02-03 04:23:42,direct
4431.0,2016-03-04 03:03:14,direct
4431.0,2016-04-03 08:56:16,direct
4431.0,2016-05-03 05:24:42,direct
4431.0,2016-06-02 10:01:31,direct
4431.0,2016-07-01 08:42:32,direct
4431.0,2016-07-31 03:18:32,direct
